mlb_id,mlb_name,mlb_pos,mlb_team,bats,throws,birth_year,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_position,davenport_id,espn_id,espn_name,espn_pos,fg_id,fg_name,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retrosheet_id,retrosheet_name,debut,yahoo_id,yahoo_name,yahoo_pos,mlb_depth
571704,Ken Giles,P,PHI,R,R,1990,70354,gileske01,Ken Giles,2044511,Ken Giles,RP,,32762,Ken Giles,RP,12910,Ken Giles,gileske01,9729,Ken Giles,P,gilek001,Ken Giles,6/12/2014,9729,Ken Giles,RP,RP2
594977,Ken Roberts,P,COL,L,L,1988,67855,,,,,,,33865,Kenny Roberts,RP,10938,Kenneth Roberts,,9955,Ken Roberts,P,,,,9955,Ken Roberts,RP,
608665,Kendall Graveman,P,OAK,R,R,1990,102077,graveke01,Kendall Graveman,2146204,Kendall Graveman,SP,,33636,Kendall Graveman,SP,15514,Kendall Graveman,graveke01,9821,Kendall Graveman,P,gravk001,Kendall Graveman,9/5/2014,9821,Kendall Graveman,SP,
572309,Kendry Flores,P,MIA,R,R,1991,66605,,,2107846,Kendry Flores,SP,FLORES19911124A,31793,Kendry Flores,SP,sa507004,Kendry Flores,,,,,,,,,,,
434778,Kendrys Morales,DH,KC,S,R,1983,45379,moralke01,Kendrys Morales,534114,Kendrys Morales,DH,MORALES19830620A,6188,Kendrys Morales,DH,8610,Kendrys Morales,moralke01,7481,Kendrys Morales,DH,morak001,Kendrys Morales,5/23/2006,7481,Kendrys Morales,DH/1B,DH1
445276,Kenley Jansen,P,LAD,S,R,1987,47965,janseke01,Kenley Jansen,1208718,Kenley Jansen,RP,JANSEN19870930A,29630,Kenley Jansen,RP,3096,Kenley Jansen,janseke01,8758,Kenley Jansen,P,jansk001,Kenley Jansen,7/24/2010,8758,Kenley Jansen,RP,RP1
573627,Kennys Vargas,1B,MIN,S,R,1990,60293,vargake01,Kennys Vargas,2052567,Kennys Vargas,DH,VARGAS19900801A,33012,Kennys Vargas,DH,12101,Kennys Vargas,vargake01,9592,Kennys Vargas,1B,vargk001,Kennys Vargas,8/1/2014,9592,Kennys Vargas,1B,DH1
547887,Kensuke Tanaka,LF,SF,L,R,1981,43505,tanakke01,Kensuke Tanaka,2042096,Kensuke Tanaka,LF,TANAKA00000000B,,,,14448,Kensuke Tanaka,tanakke01,9458,Kensuke Tanaka,OF,tanak001,Kensuke Tanaka,7/9/2013,9458,Kensuke Tanaka,LF/2B,
605309,Keone Kela,P,TEX,R,R,1993,71016,kelake01,Keone Kela,2121080,Keone Kela,RP,,33497,Keone Kela,RP,14696,Keone Kela,,9916,Keone Kela,P,,,,9916,Keone Kela,RP,RP4
606466,Ketel Marte,SS,SEA,S,R,1993,69790,,,1963334,Ketel Marte,SS,,32512,Ketel Marte,SS,,,,,,,,,,,,,
607345,Kevan Smith,C,CWS,R,R,1988,69944,,,2036155,Kevan Smith,C,,32618,Kevan Smith,C,,,,,,,,,,,,,
502087,Kevin Chapman,P,HOU,L,L,1988,65805,chapmke02,Kevin Chapman,1960523,Kevin Chapman,RP,CHAPMAN19880219A,31691,Kevin Chapman,RP,11240,Kevin Chapman,chapmke02,9487,Kevin Chapman,P,chapk002,Kevin Chapman,8/9/2013,9487,Kevin Chapman,RP,
429781,Kevin Correia,P,SEA,R,R,1980,34159,correke01,Kevin Correia,401204,Kevin Correia,RP,CORREIA19800824A,5580,Kevin Correia,SP,1767,Kevin Correia,correke01,7178,Kevin Correia,P,corrk001,Kevin Correia,7/10/2003,7178,Kevin Correia,SP,
435623,Kevin Frandsen,LF,WSH,R,R,1982,46014,frandke01,Kevin Frandsen,546041,Kevin Frandsen,LF,FRANDSEN19820524A,6528,Kevin Frandsen,LF,7528,Kevin Frandsen,frandke01,7749,Kevin Frandsen,LF,frank001,Kevin Frandsen,4/28/2006,7749,Kevin Frandsen,LF/2B,
592332,Kevin Gausman,P,BAL,L,R,1991,68557,gausmke01,Kevin Gausman,2000033,Kevin Gausman,RP,GAUSMAN19910106A,32667,Kevin Gausman,RP,14107,Kevin Gausman,gausmke01,9334,Kevin Gausman,P,gausk001,Kevin Gausman,5/23/2013,9334,Kevin Gausman,RP/SP,
276514,Kevin Gregg,P,CIN,R,R,1978,36308,greggke01,Kevin Gregg,174914,Kevin Gregg,RP,GREGG19780620A,5641,Kevin Gregg,RP,1793,Kevin Gregg,greggke01,7206,Kevin Gregg,P,gregk001,Kevin Gregg,8/9/2003,7206,Kevin Gregg,RP,
448178,Kevin Jepsen,P,TB,R,R,1984,45544,jepseke01,Kevin Jepsen,1209013,Kevin Jepsen,RP,JEPSEN19840726A,29265,Kevin Jepsen,RP,6475,Kevin Jepsen,jepseke01,8380,Kevin Jepsen,P,jepsk001,Kevin Jepsen,9/8/2008,8380,Kevin Jepsen,RP,RP4
595281,Kevin Kiermaier,CF,TB,L,R,1990,67964,kiermke01,Kevin Kiermaier,1812666,Kevin Kiermaier,CF,KIERMAIER19900422A,31446,Kevin Kiermaier,CF,11038,Kevin Kiermaier,kiermke01,9538,Kevin Kiermaier,CF,kierk001,Kevin Kiermaier,9/30/2013,9538,Kevin Kiermaier,CF/RF,CF1
450260,Kevin Kouzmanoff,3B,TEX,R,R,1981,45442,kouzmke01,Kevin Kouzmanoff,486543,Kevin Kouzmanoff,3B,KOUZMANOF19810725A,28585,Kevin Kouzmanoff,3B,5995,Kevin Kouzmanoff,kouzmke01,7864,Kevin Kouzmanoff,3B,kouzk001,Kevin Kouzmanoff,9/2/2006,7864,Kevin Kouzmanoff,3B,
543503,Kevin Mattison,CF,MIA,L,L,1985,58426,mattike01,Kevin Mattison,1740966,Kevin Mattison,CF,MATTISON19850920A,,,,6635,Kevin Mattison,mattike01,9178,Kevin Mattison,OF,mattk001,Kevin Mattison,5/12/2012,9178,Kevin Mattison,CF,
576409,Kevin Munson,P,ARI,R,R,1989,66733,,,1918582,Kevin Munson,RP,MUNSON19890103A,31538,Kevin Munson,RP,,,,,,,,,,,,,
607680,Kevin Pillar,LF,TOR,R,R,1989,70093,pillake01,Kevin Pillar,2046044,Kevin Pillar,CF,PILLAR19890104A,32859,Kevin Pillar,CF,12434,Kevin Pillar,pillake01,9490,Kevin Pillar,LF,pillk001,Kevin Pillar,8/14/2013,9490,Kevin Pillar,LF/CF,LF5
608700,Kevin Plawecki,C,NYM,R,R,1991,100316,plaweke01,Kevin Plawecki,2066320,Kevin Plawecki,C,,33132,Kevin Plawecki,C,13807,Kevin Plawecki,,9596,Kevin Plawecki,C,,,,9596,Kevin Plawecki,C,C1
534812,Kevin Quackenbush,P,SD,R,R,1988,69154,quackke01,Kevin Quackenbush,1960793,Kevin Quackenbush,RP,,32396,Kevin Quackenbush,RP,12360,Kevin Quackenbush,quackke01,9683,Kevin Quackenbush,P,quack001,Kevin Quackenbush,4/25/2014,9683,Kevin Quackenbush,RP,RP6
543779,Kevin Siegrist,P,STL,L,L,1989,58673,siegrke01,Kevin Siegrist,1937342,Kevin Siegrist,RP,SIEGRIST19890720A,32059,Kevin Siegrist,RP,8180,Kevin Siegrist,siegrke01,9426,Kevin Siegrist,P,siegk001,Kevin Siegrist,6/6/2013,9426,Kevin Siegrist,RP,RP5
458713,Kevin Slowey,P,PHI,R,R,1984,46650,sloweke01,Kevin Slowey,1102931,Kevin Slowey,RP,SLOWEY19840504A,28692,Kevin Slowey,RP,9918,Kevin Slowey,sloweke01,7968,Kevin Slowey,P,slowk001,Kevin Slowey,6/1/2007,7968,Kevin Slowey,SP/RP,
460128,Kevin Whelan,P,DET,R,R,1984,48987,whelake01,Kevin Whelan,1200060,Kevin Whelan,RP,WHELAN19840108A,,,,3462,Kevin Whelan,whelake01,8964,Kevin Whelan,P,whelk001,Kevin Whelan,6/10/2011,8964,Kevin Whelan,RP,
572102,Keyvius Sampson,P,CIN,R,R,1991,60665,,,1846228,Keyvius Sampson,SP,SAMPSON19910106A,31932,Keyvius Sampson,SP,sa501217,Keyvius Sampson,,,,,,,,,,,
501981,Khris Davis,LF,MIL,R,R,1987,59265,daviskh01,Khris Davis,1813268,Khris Davis,LF,DAVIS19871221A,31478,Khris Davis,LF,9112,Khris Davis,daviskh01,9351,Khris Davis,LF,davik003,Khris Davis,4/1/2013,9351,Khris Davis,LF,LF1
451500,Kila Ka'aihue,1B,OAK,L,R,1984,46188,kaaihki01,Kila Ka'aihue,1208721,Kila Ka'aihue,1B,KAAIHUE19840329A,,,,4707,Kila Ka'aihue,kaaihki01,8363,Kila Ka'aihue,1B,kaaik001,Kila Ka'aihue,9/4/2008,8363,Kila Ka'aihue,1B,
489446,Kirby Yates,P,TB,L,R,1987,59239,yateski01,Kirby Yates,2036146,Kirby Yates,RP,YATES19870325A,32623,Kirby Yates,RP,9073,Kirby Yates,yateski01,9727,Kirby Yates,P,yatek001,Kirby Yates,6/7/2014,9727,Kirby Yates,RP,
543590,Kirk Nieuwenhuis,CF,NYM,L,R,1987,58495,nieuwki01,Kirk Nieuwenhuis,1667064,Kirk Nieuwenhuis,LF,NIEUWENHU19870807A,30218,Kirk Nieuwenhuis,LF,6400,Kirk Nieuwenhuis,nieuwki01,9152,Kirk Nieuwenhuis,CF,nieuk001,Kirk Nieuwenhuis,4/7/2012,9152,Kirk Nieuwenhuis,CF/LF,CF2
493157,Koji Uehara,P,BOS,R,R,1975,44014,ueharko01,Koji Uehara,1657590,Koji Uehara,RP,UEHARA00000000A,30130,Koji Uehara,RP,9227,Koji Uehara,ueharko01,8394,Koji Uehara,P,uehak001,Koji Uehara,4/8/2009,8394,Koji Uehara,RP,RP1
594777,Kole Calhoun,RF,LAA,L,L,1987,67728,calhoko01,Kole Calhoun,1811964,Kole Calhoun,RF,CALHOUN19871014A,31413,Kole Calhoun,RF,11200,Kole Calhoun,calhoko01,9191,Kole Calhoun,RF,calhk001,Kole Calhoun,5/22/2012,9191,Kole Calhoun,RF/LF,RF1
543939,Kolten Wong,2B,STL,L,R,1990,70262,wongko01,Kolten Wong,1894637,Kolten Wong,2B,WONG19901010A,32061,Kolten Wong,2B,12532,Kolten Wong,wongko01,9103,Kolten Wong,2B,wongk001,Kolten Wong,8/16/2013,9103,Kolten Wong,2B,2B1
425542,Koyie Hill,C,PHI,S,R,1979,31446,hillko01,Koyie Hill,288961,Koyie Hill,C,HILL19790309A,5385,Koyie Hill,C,1829,Koyie Hill,hillko01,7059,Koyie Hill,C,hillk002,Koyie Hill,9/5/2003,7059,Koyie Hill,C,
592178,Kris Bryant,3B,CHC,R,R,1992,68520,bryankr01,Kris Bryant,2071263,Kris Bryant,3B,,33172,Kris Bryant,3B,15429,Kris Bryant,,9558,Kris Bryant,3B,,,4/17/2015,9558,Kris Bryant,3B,3B1
453241,Kris Johnson,P,MIN,L,L,1984,51948,johnskr01,Kris Johnson,1662779,Kris Johnson,SP,JOHNSON19841014A,30163,Kris Johnson,SP,886,Kris Johnson,johnskr01,9495,Kris Johnson,P,johnk004,Kris Johnson,8/18/2013,9495,Kris Johnson,SP,
450665,Kris Medlen,P,KC,S,R,1985,52344,medlekr01,Kris Medlen,1647778,Kris Medlen,SP,MEDLEN19851007A,30264,Kris Medlen,SP,9417,Kris Medlen,medlekr01,8475,Kris Medlen,P,medlk001,Kris Medlen,5/21/2009,8475,Kris Medlen,SP,
502117,Kristopher Negron,2B,CIN,R,R,1986,50131,negrokr01,Kristopher Negron,1600292,Kris Negron,SS,NEGRON19860201A,29307,Kris Negron,SS,5306,Kristopher Negron,negrokr01,9210,Kristopher Negron,3B,negrk001,Kristopher Negron,6/7/2012,9210,Kristopher Negron,3B/2B,SS2
435559,Kurt Suzuki,C,MIN,R,R,1983,49076,suzukku01,Kurt Suzuki,546504,Kurt Suzuki,C,SUZUKI19831004A,28802,Kurt Suzuki,C,8259,Kurt Suzuki,suzukku01,8052,Kurt Suzuki,C,suzuk001,Kurt Suzuki,6/12/2007,8052,Kurt Suzuki,C,C1
452035,Kyle Blanks,1B,TEX,R,R,1986,47076,blankky01,Kyle Blanks,1543508,Kyle Blanks,1B,BLANKS19860911A,29724,Kyle Blanks,1B,49,Kyle Blanks,blankky01,8413,Kyle Blanks,1B,blank002,Kyle Blanks,6/19/2009,8413,Kyle Blanks,1B/RF,1B2
641490,Kyle Crockett,P,CLE,L,L,1991,102560,crockky01,Kyle Crockett,2120406,Kyle Crockett,RP,,33413,Kyle Crockett,RP,15033,Kyle Crockett,crockky01,9706,Kyle Crockett,P,crock001,Kyle Crockett,5/16/2014,9706,Kyle Crockett,RP,
475138,Kyle Drabek,P,CWS,R,R,1987,49765,drabeky01,Kyle Drabek,1184316,Kyle Drabek,RP,DRABEK19871208A,29965,Kyle Drabek,RP,4359,Kyle Drabek,drabeky01,8656,Kyle Drabek,P,drabk001,Kyle Drabek,9/15/2010,8656,Kyle Drabek,RP,
150035,Kyle Farnsworth,P,HOU,R,R,1976,241,farnsky01,Kyle Farnsworth,21546,Kyle Farnsworth,RP,FARNSWORT19760414A,4049,Kyle Farnsworth,RP,278,Kyle Farnsworth,farnsky01,6210,Kyle Farnsworth,P,farnk001,Kyle Farnsworth,4/29/1999,6210,Kyle Farnsworth,RP,
502043,Kyle Gibson,P,MIN,R,R,1987,65801,gibsoky01,Kyle Gibson,1739665,Kyle Gibson,SP,GIBSON19871023A,31053,Kyle Gibson,SP,10123,Kyle Gibson,gibsoky01,8864,Kyle Gibson,P,gibsk002,Kyle Gibson,6/29/2013,8864,Kyle Gibson,SP,SP4
543294,Kyle Hendricks,P,CHC,R,R,1989,69172,hendrky01,Kyle Hendricks,2108023,Kyle Hendricks,SP,,33173,Kyle Hendricks,SP,12049,Kyle Hendricks,hendrky01,9758,Kyle Hendricks,P,hendk001,Kyle Hendricks,7/10/2014,9758,Kyle Hendricks,SP,SP5
452718,Kyle Kendrick,P,COL,R,R,1984,48029,kendrky01,Kyle Kendrick,1225738,Kyle Kendrick,SP,KENDRICK19840826A,28804,Kyle Kendrick,SP,6230,Kyle Kendrick,kendrky01,8053,Kyle Kendrick,P,kendk001,Kyle Kendrick,6/13/2007,8053,Kyle Kendrick,SP,SP2
605323,Kyle Kubitza,3B,LAA,L,R,1990,69549,,,2046358,Kyle Kubitza,3B,,32865,Kyle Kubitza,3B,,,,,,,,,,,,,
543456,Kyle Lobstein,P,DET,L,L,1989,60011,lobstky01,Kyle Lobstein,1846225,Kyle Lobstein,SP,LOBSTEIN19890812A,31756,Kyle Lobstein,SP,9178,Kyle Lobstein,lobstky01,9794,Kyle Lobstein,P,lobsk001,Kyle Lobstein,8/23/2014,9794,Kyle Lobstein,SP/RP,SP5
346798,Kyle Lohse,P,MIL,R,R,1978,1490,lohseky01,Kyle Lohse,223481,Kyle Lohse,SP,LOHSE19781004A,4789,Kyle Lohse,SP,739,Kyle Lohse,lohseky01,6751,Kyle Lohse,P,lohsk001,Kyle Lohse,6/22/2001,6751,Kyle Lohse,SP,SP1
519015,Kyle McPherson,P,PIT,R,R,1987,57198,mcpheky01,Kyle McPherson,2007973,Kyle McPherson,RP,MCPHERSON19871111A,31069,Kyle McPherson,RP,5009,Kyle McPherson,mcpheky01,9273,Kyle McPherson,P,mcphk001,Kyle McPherson,8/20/2012,9273,Kyle McPherson,SP/RP,
592621,Kyle Parker,RF,COL,R,R,1989,68649,parkeky01,Kyle Parker,1765820,Kyle Parker,1B,PARKER19890930A,31953,Kyle Parker,1B,11763,Kyle Parker,parkeky01,9568,Kyle Parker,1B,parkk001,Kyle Parker,6/16/2014,9568,Kyle Parker,1B/LF,
594986,Kyle Ryan,P,DET,L,L,1991,67864,ryanky01,Kyle Ryan,,,,,33318,Kyle Ryan,SP,11753,Kyle Ryan,ryanky01,9798,Kyle Ryan,P,ryank002,Kyle Ryan,8/30/2014,9798,Kyle Ryan,SP,
572122,Kyle Seager,3B,SEA,L,R,1987,60672,seageky01,Kyle Seager,1741002,Kyle Seager,3B,SEAGER19871103A,30819,Kyle Seager,3B,9785,Kyle Seager,seageky01,8984,Kyle Seager,3B,seagk001,Kyle Seager,7/7/2011,8984,Kyle Seager,3B,3B1
543788,Kyle Skipworth,C,CIN,L,R,1990,58877,skipwky01,Kyle Skipworth,1660695,Kyle Skipworth,C,SKIPWORTH19900301A,31021,Kyle Skipworth,C,5298,Kyle Skipworth,skipwky01,9360,Kyle Skipworth,C,skipk001,Kyle Skipworth,4/10/2013,9360,Kyle Skipworth,C,
592835,Kyle Waldrop,RF,CIN,L,L,1991,67147,,,1804107,Kyle Waldrop,CF,,31183,Kyle Waldrop,CF,,,,,,,,,,,,,
493117,Kyuji Fujikawa,P,TEX,L,R,1980,35683,fujikky01,Kyuji Fujikawa,2029077,Kyuji Fujikawa,RP,FUJIKAWA00000000A,32583,Kyuji Fujikawa,RP,14443,Kyuji Fujikawa,fujikky01,9316,Kyuji Fujikawa,P,fujik001,Kyuji Fujikawa,4/1/2013,9316,Kyuji Fujikawa,RP,RP3
543321,L.J. Hoes,LF,HOU,R,R,1990,57979,hoeslj01,L.J. Hoes,1910547,L.J. Hoes,LF,HOES19900305A,32090,L.J. Hoes,LF,6656,L.J. Hoes,hoeslj01,9307,L.J. Hoes,LF,hoesl001,L.J. Hoes,9/25/2012,9307,L.J. Hoes,LF/RF,
458681,Lance Lynn,P,STL,R,R,1987,58410,lynnla01,Lance Lynn,1733864,Lance Lynn,SP,LYNN19870512A,30820,Lance Lynn,SP,2520,Lance Lynn,lynnla01,8650,Lance Lynn,P,lynnl001,Lance Lynn,6/2/2011,8650,Lance Lynn,SP,SP1
621121,Lance McCullers,P,HOU,L,R,1993,100521,,,2001084,Lance McCullers,SP,,32764,Lance McCullers,SP,14120,Lance McCullers,,9575,Lance McCullers,P,,,5/18/2015,9575,Lance McCullers,SP,
572669,Lane Adams,CF,KC,R,R,1989,60150,adamsla01,Lane Adams,2048786,Lane Adams,RF,ADAMS19891113A,32911,Lane Adams,RF,10767,Lane Adams,adamsla01,9806,Lane Adams,CF,adaml001,Lane Adams,9/1/2014,9806,Lane Adams,CF,
502249,Lars Anderson,1B,TOR,L,L,1987,55897,anderla03,Lars Anderson,1599165,Lars Anderson,1B,ANDERSON19870925A,,,,9018,Lars Anderson,anderla03,8407,Lars Anderson,OF,andel002,Lars Anderson,9/6/2010,8407,Lars Anderson,1B,
115629,LaTroy Hawkins,P,COL,R,R,1972,1476,hawkila01,LaTroy Hawkins,7696,LaTroy Hawkins,RP,,3176,LaTroy Hawkins,RP,729,LaTroy Hawkins,hawkila01,5336,LaTroy Hawkins,P,hawkl001,LaTroy Hawkins,4/29/1995,5336,LaTroy Hawkins,RP,
425556,Laynce Nix,RF,PHI,L,L,1980,31708,nixla01,Laynce Nix,225411,Laynce Nix,OF,NIX19801030A,,,,1766,Laynce Nix,nixla01,7176,Laynce Nix,OF,nix-l001,Laynce Nix,7/10/2003,7176,Laynce Nix,RF,
516684,Lendy Castillo,P,CHC,S,R,1989,55680,castile01,Lendy Castillo,1925710,Lendy Castillo,RP,CASTILLO19890408A,,,,11562,Lendy Castillo,castile01,9145,Lendy Castillo,P,castl002,Lendy Castillo,4/9/2012,9145,Lendy Castillo,RP,
599998,Leonel Campos,P,SD,R,R,1987,69302,campole01,Leonel Campos,2114461,Leonel Campos,SP,,33165,Leonel Campos,SP,12277,Leonel Campos,campole01,9813,Leonel Campos,P,campl001,Leonel Campos,9/3/2014,9813,Leonel Campos,RP,
547982,Leonys Martin,CF,TEX,L,R,1988,54187,martile01,Leonys Martin,1827526,Leonys Martin,CF,MARTINcubaL01,31588,Leonys Martin,CF,11846,Leonys Martin,martile01,8922,Leonys Martin,CF,martl004,Leonys Martin,9/2/2011,8922,Leonys Martín,CF,CF1
500902,Lester Oliveros,P,MIN,R,R,1988,51681,olivele01,Lester Oliveros,1741054,Lester Oliveros,RP,OLIVEROS19880528A,30804,Lester Oliveros,RP,9167,Lester Oliveros,olivele01,8980,Lester Oliveros,P,olivl001,Lester Oliveros,7/1/2011,8980,Lester Oliveros,RP,
544725,Leury Garcia,2B,CWS,S,R,1991,57884,garcile02,Leury Garcia,1740935,Leury Garcia,2B,GARCIA19910318A,30664,Leury Garcia,2B,5913,Leury Garcia,garcile02,9345,Leury Garcia,2B,garcl004,Leury Garcia,4/6/2013,9345,Leury García,2B/SS,
217915,Lew Ford,LF,BAL,R,R,1976,31752,fordle01,Lew Ford,292471,Lew Ford,OF,FORD19760812A,,,,1724,Lew Ford,fordle01,7061,Lew Ford,OF,fordl001,Lew Ford,5/29/2003,7061,Lew Ford,LF,
521230,Liam Hendriks,P,TOR,R,R,1989,56426,hendrli01,Liam Hendriks,1756629,Liam Hendriks,RP,HENDRIKS19890210A,31755,Liam Hendriks,RP,3548,Liam Hendriks,hendrli01,9057,Liam Hendriks,P,hendl001,Liam Hendriks,9/6/2011,9057,Liam Hendriks,RP/SP,RP4
570810,Lisalverto Bonilla,P,TEX,S,R,1990,66423,bonilli01,Lisalverto Bonilla,1960526,Lisalverto Bonilla,RP,BONILLA19900606A,32375,Lisalverto Bonilla,RP,11266,Lisalverto Bonilla,bonilli01,9825,Lisalverto Bonilla,P,bonil001,Lisalverto Bonilla,9/4/2014,9825,Lisalverto Bonilla,RP,
592244,Logan Darnell,P,MIN,L,L,1989,66971,darnelo01,Logan Darnell,2107836,Logan Darnell,SP,DARNELL19890202A,31683,Logan Darnell,SP,11261,Logan Darnell,darnelo01,9692,Logan Darnell,P,darnl001,Logan Darnell,5/6/2014,9692,Logan Darnell,RP,
523253,Logan Forsythe,2B,TB,R,R,1987,58915,forsylo01,Logan Forsythe,1735788,Logan Forsythe,2B,FORSYTHE19870114A,30579,Logan Forsythe,2B,7185,Logan Forsythe,forsylo01,8921,Logan Forsythe,2B,forsl001,Logan Forsythe,5/4/2011,8921,Logan Forsythe,2B/3B,2B2
